,location,total_sqft,bath,price,bhk
7507,Whitefield,1173.0,2.0,78.2,2
7508,Whitefield,1740.0,4.0,130.0,3
7509,Whitefield,1216.0,2.0,75.0,2
7511,Whitefield,1655.0,3.0,120.0,3
7512,Whitefield,4003.0,6.0,300.0,4
7516,Whitefield,2023.0,4.0,130.0,3
7517,Whitefield,2134.0,4.0,118.0,3
7520,Whitefield,905.0,1.0,60.0,1
7526,Whitefield,1452.0,3.0,90.0,3
7527,Whitefield,2850.0,5.0,240.0,4
7530,Whitefield,2830.0,5.0,190.0,4
7532,Whitefield,840.0,1.0,57.6,1
7533,Whitefield,1991.0,3.0,104.0,3
7537,Whitefield,1655.0,3.0,97.0,3
7538,Whitefield,1850.0,3.0,150.0,3
7539,Whitefield,1200.0,3.0,67.77,3
7540,Whitefield,1290.0,2.0,90.0,2
7543,Whitefield,1216.0,2.0,75.0,2
7544,Whitefield,1356.0,2.0,94.84,2
7545,Whitefield,1338.0,2.0,103.0,2
7548,Whitefield,3450.0,4.0,208.0,3
7552,Whitefield,1267.0,2.0,90.33,2
7553,Whitefield,2400.0,4.0,143.0,4
7554,Whitefield,1836.0,3.0,125.0,3
7556,Whitefield,3596.0,3.0,200.0,3
7557,Whitefield,1275.0,2.0,65.0,3
7560,Whitefield,1216.0,2.0,82.0,2
7562,Whitefield,1564.0,3.0,103.0,3
7563,Whitefield,1585.0,3.0,84.0,3
7566,Whitefield,1558.0,3.0,90.0,3
7567,Whitefield,1216.0,2.0,75.0,2
7569,Whitefield,1704.0,3.0,120.0,3
7574,Whitefield,1570.0,3.0,88.0,3
7575,Whitefield,1216.0,2.0,84.03,2
7579,Whitefield,2025.0,4.0,115.0,3
7580,Whitefield,1346.0,2.0,100.0,3
7584,Whitefield,2990.0,3.0,198.0,4
7587,Whitefield,1720.0,3.0,98.97,3
7588,Whitefield,1600.0,3.0,95.0,3
7589,Whitefield,1655.0,3.0,108.0,3
7590,Whitefield,1740.0,3.0,95.0,3
7592,Whitefield,1350.0,2.0,88.0,2
7594,Whitefield,1216.0,2.0,80.0,2
7595,Whitefield,2900.0,4.0,225.0,4
7596,Whitefield,1340.0,2.0,101.0,2
7598,Whitefield,1500.0,3.0,78.57,3
7599,Whitefield,1626.0,3.0,85.0,3
7603,Whitefield,1270.0,2.0,65.0,3
7604,Whitefield,3117.0,3.0,261.0,3
7607,Whitefield,3150.0,3.0,290.0,3
7609,Whitefield,2956.0,5.0,234.0,4
7613,Whitefield,2247.0,3.0,145.0,3
7614,Whitefield,3940.0,5.0,265.0,4
7618,Whitefield,1180.0,2.0,77.0,2
7619,Whitefield,2140.0,3.0,139.0,3
7620,Whitefield,1314.0,2.0,84.0,2
7627,Whitefield,1431.0,3.0,85.0,3
7628,Whitefield,524.0,1.0,29.0,1
7629,Whitefield,2830.0,4.0,161.0,4
7630,Whitefield,2135.0,3.0,149.0,4
7632,Whitefield,3075.0,2.0,188.0,4
7633,Whitefield,1760.0,3.0,160.0,3
7634,Whitefield,1655.0,3.0,110.0,3
7635,Whitefield,840.0,1.0,57.0,1
7636,Whitefield,1725.0,3.0,106.0,3
7639,Whitefield,516.0,1.0,39.0,1
7641,Whitefield,6000.0,4.0,410.0,4
7642,Whitefield,1639.0,3.0,107.0,3
7643,Whitefield,1820.0,3.0,113.0,3
7645,Whitefield,3565.0,4.0,218.0,4
7646,Whitefield,3410.0,5.0,253.0,4
7649,Whitefield,4500.0,4.0,330.0,4
7650,Whitefield,1250.0,2.0,85.0,2
7653,Whitefield,1820.0,3.0,140.0,3
7654,Whitefield,3453.0,4.0,247.0,4
7659,Whitefield,2280.0,4.0,125.0,3
7660,Whitefield,2882.0,5.0,200.0,4
7662,Whitefield,1554.4581916360287,3.0,92.63,3
7667,Whitefield,1270.0,2.0,94.0,2
7668,Whitefield,1220.0,2.0,89.0,2
7671,Whitefield,3758.0,3.0,300.0,3
7678,Whitefield,5400.0,5.0,475.0,4
7679,Whitefield,1396.0,3.0,74.0,3
7687,Whitefield,1554.4581916360287,4.0,137.0,4
7688,Whitefield,1615.0,3.0,96.9,3
7697,Whitefield,1216.0,2.0,75.0,2
7699,Whitefield,2321.0,4.0,157.0,3
7701,Whitefield,1655.0,3.0,113.0,3
7703,Whitefield,4144.0,5.0,331.0,5
7707,Whitefield,1200.0,3.0,67.75,3
7708,Whitefield,2444.0,4.0,145.0,4
7709,Whitefield,1270.0,2.0,110.0,2
7710,Whitefield,1660.0,3.0,110.0,3
7711,Whitefield,1270.0,2.0,105.0,2
7713,Whitefield,1344.0,3.0,130.0,4
7714,Whitefield,1173.0,2.0,78.2,2
7715,Whitefield,1362.0,2.0,85.0,2
7716,Whitefield,1457.0,2.0,105.0,3
7717,Whitefield,1720.0,3.0,128.0,3
7721,Whitefield,1564.0,3.0,103.0,3
7725,Whitefield,1639.0,3.0,107.0,3
7726,Whitefield,1760.0,3.0,139.0,3
7727,Whitefield,613.0,1.0,48.0,1
7728,Whitefield,1730.0,3.0,125.0,3
7730,Whitefield,877.0,1.0,59.0,1
7733,Yelachenahalli,1464.0,2.0,105.0,3
7734,Yelachenahalli,2400.0,1.0,150.0,2
7735,Yelachenahalli,1700.0,3.0,130.0,3
7736,Yelachenahalli,1080.0,2.0,55.0,2
7737,Yelachenahalli,1400.0,2.0,78.0,2
7738,Yelachenahalli,1330.0,3.0,73.5,3
7739,Yelachenahalli,800.0,1.0,30.0,2
7740,Yelachenahalli,1100.0,2.0,60.0,2
7741,Yelachenahalli,1365.0,2.0,72.0,3
7742,Yelachenahalli,1103.0,2.0,55.0,2
7743,Yelachenahalli,1000.0,2.0,50.0,2
7745,Yelahanka,1326.0,2.0,78.0,2
7746,Yelahanka,3050.0,5.0,213.0,5
7752,Yelahanka,1705.0,3.0,95.0,3
7754,Yelahanka,1234.0,2.0,80.0,2
7755,Yelahanka,1315.0,2.0,85.0,2
7756,Yelahanka,1170.0,2.0,62.5,2
7758,Yelahanka,697.0,1.0,45.0,1
7760,Yelahanka,2195.0,4.0,127.0,3
7762,Yelahanka,1614.0,3.0,95.0,3
7764,Yelahanka,628.0,1.0,24.0,1
7767,Yelahanka,654.0,1.0,38.4,1
7774,Yelahanka,1825.0,3.0,105.0,3
7775,Yelahanka,1603.0,3.0,96.0,3
7776,Yelahanka,1304.0,2.0,79.0,2
7782,Yelahanka,1517.0,3.0,76.3,3
7785,Yelahanka,1327.0,2.0,85.0,2
7788,Yelahanka,1566.0,3.0,97.0,3
7790,Yelahanka,1270.0,2.0,78.0,2
7791,Yelahanka,1400.0,2.0,80.54,3
7793,Yelahanka,1322.0,2.0,86.0,2
7794,Yelahanka,1100.0,2.0,70.0,2
7795,Yelahanka,1200.0,2.0,70.0,2
7798,Yelahanka,2675.0,4.0,140.0,4
7800,Yelahanka,654.0,1.0,37.0,1
7801,Yelahanka,1465.0,3.0,80.01,3
7810,Yelahanka,2145.0,3.0,125.0,3
7812,Yelahanka,1322.0,2.0,75.0,2
7814,Yelahanka,602.0,1.0,26.0,1
7815,Yelahanka,1100.0,2.0,60.0,2
7816,Yelahanka,1614.0,2.0,100.0,3
7817,Yelahanka,1890.0,3.0,108.0,3
7818,Yelahanka,1556.0,3.0,86.0,3
7819,Yelahanka,1610.0,4.0,85.0,3
7825,Yelahanka,1859.0,3.0,108.0,3
7827,Yelahanka,1322.0,2.0,80.0,2
7830,Yelahanka,2600.0,4.0,175.0,4
7831,Yelahanka,1305.0,2.0,78.0,2
7833,Yelahanka,1711.0,3.0,85.61,3
7834,Yelahanka,1315.0,2.0,75.0,2
7835,Yelahanka,3600.0,6.0,200.0,6
7838,Yelahanka,1614.0,3.0,95.0,3
7839,Yelahanka,1650.0,3.0,105.0,3
7844,Yelahanka,3990.0,4.0,260.0,4
7845,Yelahanka,1620.0,3.0,90.0,3
7846,Yelahanka,654.0,1.0,36.25,1
7847,Yelahanka,1614.0,3.0,93.0,3
7848,Yelahanka,694.0,1.0,30.84,1
7849,Yelahanka,1115.0,2.0,60.0,2
7850,Yelahanka,2317.0,4.0,140.0,3
7851,Yelahanka,1653.0,3.0,93.0,3
7852,Yelahanka,654.0,1.0,38.0,1
7854,Yelahanka,1445.0,2.0,82.0,2
7856,Yelahanka,602.0,1.0,38.0,1
7857,Yelahanka,697.0,1.0,35.0,1
7859,Yelahanka,682.0,1.0,36.23,1
7861,Yelahanka,1560.0,2.0,98.0,3
7862,Yelahanka,1780.0,3.0,107.0,3
7863,Yelahanka,1342.0,2.0,75.0,3
7864,Yelahanka,1823.0,3.0,103.0,3
7865,Yelahanka,1792.0,3.0,104.0,3
7866,Yelahanka,1304.0,2.0,69.97,2
7869,Yelahanka,1300.0,2.0,69.23,2
7870,Yelahanka,1705.0,3.0,91.0,3
7872,Yelahanka,1835.0,3.0,108.0,3
7873,Yelahanka,1847.0,3.0,92.0,3
7875,Yelahanka,1890.0,3.0,109.0,3
7876,Yelahanka,700.0,1.0,38.0,1
7877,Yelahanka,1491.0,3.0,85.0,3
7878,Yelahanka,2088.0,5.0,110.0,4
7879,Yelahanka,1330.0,2.0,93.65,2
7882,Yelahanka,3019.0,6.0,190.0,4
7884,Yelahanka,1600.0,3.0,100.0,3
7888,Yelahanka,1705.0,3.0,85.0,3
7889,Yelahanka,1350.0,2.0,85.0,3
7891,Yelahanka,1633.0,3.0,110.0,3
7893,Yelahanka,1355.0,2.0,75.0,3
7898,Yelahanka,1175.0,2.0,67.77,2
7899,Yelahanka,1322.0,2.0,77.9,2
7900,Yelahanka,602.0,1.0,33.0,1
7901,Yelahanka,1315.0,2.0,77.0,2
7904,Yelahanka,567.0,1.0,25.0,1
7906,Yelahanka,602.0,2.0,30.0,1
7908,Yelahanka,1234.0,2.0,80.0,2
7911,Yelahanka,1267.0,3.0,78.0,2
7912,Yelahanka,1360.0,2.0,78.19,2
7914,Yelahanka New Town,650.0,1.0,33.0,1
7915,Yelahanka New Town,500.0,1.0,20.0,1
7916,Yelahanka New Town,440.0,1.0,16.5,1
7917,Yelahanka New Town,1610.0,3.0,92.0,3
7918,Yelahanka New Town,1700.0,3.0,90.0,3
7919,Yelahanka New Town,650.0,1.0,20.0,1
7920,Yelahanka New Town,350.0,1.0,13.5,1
7922,Yelahanka New Town,1385.0,2.0,65.0,2
7923,Yelahanka New Town,500.0,2.0,24.0,1
7924,Yelahanka New Town,650.0,1.0,17.0,1
7925,Yelahanka New Town,450.0,1.0,16.0,1
7927,Yelahanka New Town,960.0,2.0,50.0,2
7929,Yelahanka New Town,1209.0,2.0,65.0,3
7930,Yelahanka New Town,1400.0,2.0,80.0,3
7931,Yelahanka New Town,450.0,1.0,15.0,1
7932,Yelahanka New Town,500.0,1.0,18.0,1
7933,Yelahanka New Town,1420.0,2.0,75.0,3
7935,Yelahanka New Town,2200.0,2.0,180.0,2
7936,Yelahanka New Town,488.0,1.0,20.0,1
7937,Yelahanka New Town,1100.0,2.0,58.0,2
7940,Yelahanka New Town,1000.0,2.0,44.0,2
7941,Yelahanka New Town,650.0,1.0,18.0,1
7943,Yelahanka New Town,1740.0,3.0,150.0,3
7944,Yelahanka New Town,1290.0,2.0,70.0,2
7946,Yelenahalli,1240.0,2.0,47.12,2
7947,Yelenahalli,1200.0,2.0,46.17,2
7949,Yelenahalli,1260.0,2.0,47.88,2
7951,Yelenahalli,1175.0,2.0,50.0,2
7952,Yelenahalli,1650.0,3.0,68.0,3
7953,Yelenahalli,1200.0,2.0,45.6,2
7954,Yelenahalli,1200.0,2.0,46.17,2
7955,Yelenahalli,1160.0,2.0,44.08,2
7957,Yeshwanthpur,1693.0,3.0,108.0,3
7958,Yeshwanthpur,667.0,1.0,36.85,1
7959,Yeshwanthpur,1950.0,4.0,130.0,4
7961,Yeshwanthpur,665.0,1.0,36.85,1
7965,Yeshwanthpur,671.0,1.0,36.85,1
7966,Yeshwanthpur,1554.4581916360287,2.0,95.815,2
7967,Yeshwanthpur,668.0,1.0,36.85,1
7968,Yeshwanthpur,1185.0,2.0,75.84,2
7969,Yeshwanthpur,1195.0,2.0,100.0,2
7970,Yeshwanthpur,1313.0,3.0,96.0,3
7971,Yeshwanthpur,1400.0,2.0,100.0,2
7974,Yeshwanthpur,673.0,1.0,36.85,1
7978,Yeshwanthpur,669.0,1.0,36.85,1
7980,Yeshwanthpur,3027.0,4.0,260.0,3
7983,Yeshwanthpur,670.0,1.0,36.85,1
7986,Yeshwanthpur,1240.0,2.0,80.0,2
7987,Yeshwanthpur,1713.0,3.0,110.0,3
7988,Yeshwanthpur,1144.0,2.0,67.0,2
7989,Yeshwanthpur,1541.0,2.0,130.0,2
7991,Yeshwanthpur,1362.0,2.0,100.0,2
7992,Yeshwanthpur,666.0,1.0,36.8,1
7993,Yeshwanthpur,1855.0,3.0,140.0,3
7995,Yeshwanthpur,1165.0,2.0,85.0,2
7998,Yeshwanthpur,1825.0,3.0,145.0,3
8000,Yeshwanthpur,994.0,2.0,54.67,1
8001,Yeshwanthpur,650.0,1.0,40.0,1
8002,Yeshwanthpur,1855.0,3.0,140.0,3
8003,Yeshwanthpur,1500.0,3.0,100.0,3
8008,Yeshwanthpur,674.0,1.0,36.85,1
8010,Yeshwanthpur,672.0,1.0,36.85,1
8013,Yeshwanthpur,1195.0,2.0,100.0,2
8014,Yeshwanthpur,1692.0,3.0,108.0,3
8016,Yeshwanthpur,2500.0,5.0,185.0,6
8021,Yeshwanthpur,1855.0,3.0,135.0,3
8022,Yeshwanthpur,1876.0,3.0,160.0,3
8024,other,2770.0,4.0,290.0,3
8026,other,510.0,1.0,25.25,1
8028,other,600.0,1.0,38.0,1
8031,other,1500.0,2.0,185.0,2
8032,other,840.0,2.0,45.0,2
8033,other,4395.0,3.0,240.0,3
8034,other,845.0,2.0,55.0,2
8035,other,2511.0,3.0,205.0,3
8036,other,1660.0,2.0,105.0,3
8038,other,1200.0,2.0,65.0,2
8039,other,1200.0,3.0,90.0,3
8043,other,782.0,2.0,55.68,2
8044,other,1800.0,3.0,120.0,3
8045,other,1413.0,2.0,75.0,3
8046,other,945.0,2.0,54.0,2
8047,other,1870.0,3.0,110.0,3
8048,other,1260.0,2.0,85.05,3
8050,other,2795.0,4.0,235.0,3
8052,other,1904.0,3.0,150.0,3
8053,other,2000.0,3.0,175.0,3
8056,other,1500.0,3.0,100.0,3
8058,other,1783.0,3.0,115.0,3
8059,other,912.0,2.0,70.0,3
8062,other,1580.0,3.0,100.0,3
8063,other,1415.0,3.0,78.0,3
8065,other,2405.0,4.0,260.0,3
8066,other,1500.0,2.0,115.0,2
8071,other,1060.0,2.0,60.0,2
8072,other,2600.0,8.0,180.0,8
8074,other,1285.0,2.0,72.5,2
8075,other,4050.0,3.0,280.0,3
8078,other,1280.0,2.0,69.0,2
8079,other,3045.0,3.0,170.0,3
8082,other,900.0,2.0,110.0,2
8087,other,1560.0,3.0,115.0,3
8090,other,1200.0,4.0,165.0,4
8092,other,1645.0,3.0,95.0,3
8093,other,1200.0,2.0,79.0,2
8095,other,1350.0,2.0,140.0,3
8096,other,1800.0,3.0,150.0,3
8098,other,1762.0,3.0,125.0,3
8100,other,1200.0,3.0,90.0,3
8101,other,2023.71,3.0,275.0,3
8107,other,2150.0,4.0,240.0,3
8110,other,3309.0,4.0,325.0,4
8111,other,5000.0,9.0,360.0,11
8113,other,1150.0,2.0,126.0,2
8116,other,1200.0,2.0,74.0,2
8119,other,1753.0,3.0,120.0,3
8121,other,720.0,2.0,45.0,2
8124,other,1200.0,3.0,165.0,4
8125,other,700.0,1.0,41.0,1
8127,other,1595.0,3.0,115.0,3
8128,other,1353.0,2.0,110.0,2
8129,other,1200.0,2.0,85.0,1
8132,other,1325.0,2.0,90.0,3
8135,other,1056.0,2.0,80.0,2
8138,other,1544.0,3.0,120.0,3
8139,other,1200.0,2.0,65.0,2
8140,other,540.0,1.0,36.0,1
8141,other,1578.0,3.0,180.0,3
8143,other,1600.0,2.0,115.0,2
8144,other,416.0,1.0,18.5,1
8147,other,834.0,1.0,60.0,1
8148,other,1125.0,4.0,70.0,3
8149,other,3000.0,5.0,260.0,4
8150,other,2160.0,5.0,250.0,6
8152,other,469.0,1.0,25.0,1
8157,other,1630.0,2.0,200.0,2
8159,other,1200.0,2.0,70.0,3
8160,other,1350.0,3.0,77.0,3
8161,other,1180.0,2.0,78.34,3
8162,other,1355.0,2.0,115.0,2
8163,other,600.0,1.0,50.0,1
8164,other,1875.0,3.0,165.0,3
8165,other,600.0,2.0,55.0,2
8168,other,1750.0,3.0,120.0,3
8171,other,1092.0,2.0,98.5,3
8174,other,1855.0,3.0,225.0,3
8178,other,425.0,1.0,20.03,1
8180,other,600.0,1.0,60.0,1
8181,other,1468.0,2.0,140.0,2
8182,other,4300.0,5.0,550.0,4
8184,other,775.0,2.0,55.0,2
8186,other,1554.4581916360287,2.0,93.0,1
8187,other,445.0,1.0,28.0,1
8189,other,1352.0,3.0,135.0,3
8191,other,1200.0,3.0,95.0,4
8192,other,1976.0,3.0,184.0,3
8193,other,5500.0,4.0,600.0,4
8195,other,1200.0,3.0,95.0,3
8198,other,1180.0,2.0,69.0,2
8199,other,686.0,1.0,17.0,1
8201,other,1500.0,4.0,180.0,4
8203,other,1282.0,2.0,87.0,2
8205,other,1500.0,2.0,95.0,3
8206,other,1300.0,1.0,115.0,2
8207,other,530.0,1.0,20.0,1
8208,other,1350.0,2.0,80.0,2
8210,other,2400.0,6.0,125.0,8
8212,other,1141.0,2.0,62.0,2
8214,other,1554.4581916360287,1.0,110.0,1
8216,other,950.0,1.0,40.0,1
8223,other,1480.0,3.0,90.0,3
8224,other,1600.0,3.0,90.0,3
8226,other,1200.0,4.0,135.0,4
8228,other,1500.0,3.0,115.0,3
8229,other,1824.0,3.0,125.0,3
8230,other,750.0,1.0,56.25,1
8237,other,6000.0,5.0,400.0,4
8238,other,2400.0,3.0,170.0,3
8240,other,1500.0,2.0,98.0,3
8241,other,3095.0,3.0,350.0,3
8243,other,1200.0,1.0,28.0,1
8244,other,1500.0,3.0,100.0,3
8246,other,1560.0,5.0,145.0,5
8248,other,1560.0,3.0,188.0,3
8251,other,485.0,1.0,15.0,1
8257,other,1200.0,3.0,130.0,3
8258,other,1050.0,2.0,67.0,2
8259,other,1596.0,3.0,105.0,3
8263,other,1200.0,3.0,85.0,3
8264,other,1132.0,2.0,67.0,2
8266,other,1515.0,3.0,88.0,3
8269,other,1380.0,2.0,80.0,2
8272,other,4346.0,5.0,500.0,4
8273,other,510.0,1.0,25.25,1
8275,other,2200.0,3.0,187.0,3
8276,other,3329.0,3.0,330.0,3
8277,other,3600.0,4.0,300.0,4
8278,other,3500.0,3.0,450.0,4
8280,other,1093.0,2.0,65.0,2
8282,other,1535.0,3.0,95.0,3
8284,other,1100.0,2.0,62.7,2
8287,other,2197.0,4.0,280.0,3
8289,other,1100.0,2.0,60.0,2
8290,other,1600.0,3.0,172.0,4
8291,other,1450.0,2.0,85.0,3
8292,other,2000.0,3.0,166.0,4
8296,other,1756.0,3.0,100.0,3
8297,other,1532.0,3.0,92.0,3
8298,other,1650.0,3.0,110.0,3
8299,other,1200.0,2.0,66.0,2
8301,other,1525.0,2.0,122.0,3
8305,other,2400.0,3.0,200.0,4
8306,other,1000.0,2.0,130.0,2
8308,other,3040.0,1.0,180.0,2
8310,other,1390.0,3.0,120.0,3
8312,other,1135.0,2.0,68.0,2
8313,other,900.0,2.0,55.0,2
8317,other,2500.0,3.0,250.0,3
8321,other,1269.72,2.0,68.0,2
8322,other,1168.0,3.0,70.0,3
8324,other,2100.0,4.0,155.0,4
8326,other,1515.0,3.0,93.93,3
8331,other,2700.0,4.0,214.0,6
8332,other,2000.0,3.0,210.0,3
8333,other,2400.0,4.0,300.0,5
8334,other,1760.0,3.0,176.0,3
8335,other,595.0,1.0,42.0,1
8340,other,1170.0,2.0,86.0,2
8341,other,2200.0,4.0,235.0,4
8342,other,1554.4581916360287,3.0,95.0,3
8349,other,1650.0,3.0,175.0,3
8351,other,1670.0,3.0,91.86,3
8355,other,1250.0,2.0,80.0,3
8356,other,1650.0,4.0,160.0,3
8357,other,800.0,2.0,50.0,2
8358,other,1225.0,2.0,150.0,2
8360,other,3675.0,4.0,367.0,4
8361,other,1200.0,2.0,150.0,2
8364,other,1350.0,2.0,80.0,2
8366,other,1614.0,3.0,110.0,3
8367,other,1188.0,2.0,73.0,2
8368,other,1480.0,3.0,90.0,3
8369,other,680.0,2.0,42.0,2
8372,other,955.0,2.0,53.55,2
8374,other,2479.13,3.0,215.0,3
8375,other,1100.0,2.0,106.0,2
8378,other,1925.0,3.0,120.0,3
8379,other,650.0,1.0,26.0,1
8381,other,2000.0,3.0,207.0,3
8382,other,1050.0,2.0,110.0,2
8384,other,2204.0,2.0,305.0,3
8390,other,1685.0,2.0,110.0,3
8392,other,1550.0,3.0,110.0,3
8393,other,500.0,1.0,20.0,1
8395,other,3155.0,4.0,370.0,3
8396,other,1765.0,3.0,105.0,3
8397,other,1265.0,2.0,70.0,2
8398,other,1012.0,2.0,59.0,2
8399,other,2045.0,4.0,154.0,3
8401,other,2400.0,4.0,280.0,6
8402,other,581.91,2.0,25.0,1
8403,other,1158.0,2.0,85.0,3
8404,other,925.0,2.0,51.0,2
8405,other,1415.0,2.0,110.0,2
8408,other,4750.0,5.0,600.0,4
8409,other,1840.0,3.0,155.0,3
8410,other,1350.0,2.0,185.0,2
8411,other,824.0,2.0,60.0,2
8412,other,1340.0,2.0,100.0,3
8413,other,1620.0,2.0,110.0,3
8414,other,1533.0,3.0,115.0,3
8415,other,1560.0,3.0,85.0,3
8417,other,750.0,1.0,25.0,1
8418,other,1375.0,2.0,85.0,3
8425,other,1500.0,3.0,88.0,3
8427,other,1140.0,2.0,76.0,2
8428,other,1198.0,2.0,84.0,2
8429,other,4000.0,4.0,520.0,4
8431,other,1370.0,2.0,75.0,2
8435,other,1000.0,1.0,55.0,2
8436,other,1200.0,2.0,125.0,2
8440,other,1050.0,1.0,70.0,1
8441,other,1200.0,2.0,80.0,3
8449,other,400.0,1.0,14.0,1
8451,other,1575.0,4.0,150.0,5
8453,other,4800.0,5.0,629.0,4
8454,other,1200.0,2.0,70.0,2
8456,other,1100.0,2.0,60.0,2
8458,other,1300.0,2.0,79.0,2
8460,other,3500.0,4.0,350.0,4
8462,other,1000.0,2.0,110.0,3
8469,other,2400.0,3.0,260.0,3
8470,other,1533.0,3.0,85.0,3
8473,other,1452.55,2.0,110.0,2
8474,other,2357.0,3.0,151.0,3
8475,other,1170.0,2.0,105.0,2
8476,other,1411.0,3.0,91.72,3
8478,other,3095.0,3.0,375.0,3
8480,other,1100.0,3.0,78.0,3
8482,other,3600.0,4.0,365.0,4
8485,other,1945.0,3.0,120.0,3
8487,other,1650.0,3.0,165.0,3
8488,other,351.0,1.0,16.0,1
8489,other,1550.0,2.0,150.0,3
8491,other,1150.0,2.0,75.0,3
8492,other,1200.0,3.0,74.0,3
8493,other,1229.0,3.0,86.03,3
8494,other,1030.0,2.0,61.0,2
8495,other,600.0,1.0,32.0,1
8496,other,1165.0,2.0,135.0,2
8499,other,3000.0,4.0,240.0,4
8501,other,1315.0,2.0,90.0,2
8502,other,1210.0,2.0,72.0,2
8503,other,11338.0,9.0,1000.0,6
8505,other,30000.0,4.0,2100.0,4
8507,other,1170.0,2.0,68.0,2
8508,other,1600.0,2.0,110.0,2
8510,other,1370.0,2.0,75.0,3
8512,other,1980.0,3.0,224.0,3
8514,other,1700.0,3.0,97.0,3
8515,other,1900.0,3.0,160.0,3
8517,other,1100.0,2.0,75.0,2
8518,other,1929.0,3.0,115.0,3
8519,other,3161.0,4.0,214.0,4
8521,other,3515.0,3.0,420.0,3
8523,other,1100.0,2.0,70.0,2
8525,other,440.0,1.0,28.0,1
8528,other,700.0,1.0,41.0,1
8533,other,3000.0,3.0,250.0,3
8534,other,1100.0,2.0,61.0,2
8535,other,1260.0,1.0,41.0,1
8536,other,1500.0,1.0,37.5,1
8537,other,600.0,1.0,17.0,1
8539,other,1165.0,2.0,75.0,2
8540,other,1272.0,4.0,75.0,3
8542,other,1600.0,5.0,140.0,5
8545,other,1000.0,2.0,65.0,3
8547,other,2400.0,4.0,325.0,3
8549,other,1463.0,1.0,142.0,2
8551,other,2401.0,3.0,185.0,3
8552,other,1875.0,2.0,235.0,3
8554,other,890.0,1.0,75.0,1
8557,other,2400.0,3.0,290.0,3
8559,other,1690.0,3.0,100.0,3
8562,other,1350.0,2.0,90.0,2
8563,other,1460.0,3.0,88.0,3
8564,other,1685.0,3.0,95.0,3
8565,other,800.0,1.0,52.0,1
8566,other,4000.0,5.0,280.0,4
8568,other,792.0,2.0,70.0,2
8571,other,2400.0,5.0,235.0,5
8574,other,461.82,1.0,31.7,1
8575,other,1500.0,2.0,85.0,3
8578,other,1260.0,2.0,75.0,2
8580,other,12000.0,12.0,525.0,10
8582,other,2820.0,3.0,285.0,3
8583,other,1950.0,3.0,130.0,3
8585,other,1350.0,2.0,140.0,3
8586,other,4051.0,4.0,345.0,4
8587,other,2100.0,3.0,170.0,3
8588,other,1991.0,3.0,160.0,3
8590,other,1200.0,3.0,66.0,3
8592,other,3000.0,4.0,342.0,4
8593,other,2400.0,6.0,245.0,6
8595,other,1554.4581916360287,5.0,140.0,5
8596,other,1375.0,2.0,105.0,2
8597,other,1693.0,3.0,108.0,3
8604,other,1150.0,2.0,77.5,3
8608,other,1058.0,2.0,60.0,2
8609,other,900.0,1.0,30.0,1
8610,other,1672.0,3.0,150.0,3
8613,other,1250.0,3.0,139.0,3
8614,other,1468.0,3.0,130.0,2
8618,other,1480.0,2.0,145.0,3
8621,other,2280.0,3.0,285.0,3
8622,other,2000.0,3.0,200.0,3
8625,other,1080.0,2.0,75.0,3
8626,other,2400.0,2.0,150.0,3
8628,other,1125.0,2.0,75.0,2
8629,other,1596.0,3.0,95.0,3
8630,other,1639.0,3.0,123.0,3
8632,other,1740.0,3.0,199.0,3
8633,other,1372.0,2.0,90.0,3
8635,other,6200.0,5.0,720.0,5
8638,other,925.0,2.0,63.0,2
8639,other,1200.0,3.0,95.0,4
8640,other,1200.0,2.0,79.0,2
8641,other,2500.0,3.0,270.0,3
8642,other,1584.0,3.0,145.0,4
8643,other,1570.0,3.0,115.0,3
8644,other,3000.0,3.0,400.0,3
8648,other,1750.0,3.0,180.0,3
8649,other,1500.0,1.0,160.0,2
8650,other,2100.0,6.0,275.0,6
8652,other,705.0,1.0,36.5,1
8653,other,1340.0,3.0,77.0,3
8657,other,1260.0,1.0,41.0,1
8658,other,1200.0,2.0,125.0,2
8659,other,1270.0,2.0,175.0,4
8660,other,1200.0,3.0,130.0,3
8661,other,3595.0,6.0,360.0,4
8663,other,3100.0,5.0,385.0,4
8665,other,1200.0,4.0,150.0,4
8666,other,3259.0,3.0,270.0,3
8669,other,596.0,1.0,42.0,1
8670,other,10000.0,16.0,550.0,16
8671,other,1200.0,4.0,110.0,4
8672,other,1910.0,3.0,190.0,3
8675,other,1750.0,3.0,149.0,3
8677,other,985.0,2.0,63.0,2
8678,other,1300.0,2.0,129.0,2
8679,other,1490.0,2.0,88.0,3
8683,other,650.0,1.0,30.0,1
8684,other,1500.0,2.0,89.99,3
8685,other,1350.0,4.0,145.0,4
8686,other,910.0,1.0,42.0,1
8689,other,532.0,1.0,22.49,1
8690,other,1060.0,3.0,62.0,3
8692,other,1550.0,2.0,160.0,2
8696,other,1000.0,2.0,80.0,2
8698,other,1500.0,2.0,97.0,3
8699,other,1865.0,4.0,140.0,3
8701,other,3500.0,4.0,245.0,4
8705,other,1320.0,2.0,73.0,3
8706,other,2150.0,6.0,205.0,6
8709,other,675.0,3.0,52.0,2
8710,other,1801.0,3.0,139.0,3
8712,other,2990.0,4.0,324.0,4
8713,other,2400.0,2.0,160.0,2
